SampleID	name1	name2	Sediment_type	Weather	Temperature	Temperature_range	Month	Season	Depth	Tide_level	Des	Type_Tide_Depth
sand19.2022.05.D.Z1	sand19.2022.05.D.Z1	sand19.2022.05.D.Z	sandflat	Rainy_day	19	16-20	05_May	Spring	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand19.2022.05.D.Z2	sand19.2022.05.D.Z2	sand19.2022.05.D.Z	sandflat	Rainy_day	19	16-20	05_May	Spring	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand19.2022.05.D.Z3	sand19.2022.05.D.Z3	sand19.2022.05.D.Z	sandflat	Rainy_day	19	16-20	05_May	Spring	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand19.2022.05.G.S1	sand19.2022.05.G.S1	sand19.2022.05.G.S	sandflat	Rainy_day	19	16-20	05_May	Spring	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand19.2022.05.G.S2	sand19.2022.05.G.S2	sand19.2022.05.G.S	sandflat	Rainy_day	19	16-20	05_May	Spring	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand19.2022.05.G.S3	sand19.2022.05.G.S3	sand19.2022.05.G.S	sandflat	Rainy_day	19	16-20	05_May	Spring	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand19.2022.05.G.X1	sand19.2022.05.G.X1	sand19.2022.05.G.X	sandflat	Rainy_day	19	16-20	05_May	Spring	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand19.2022.05.G.X2	sand19.2022.05.G.X2	sand19.2022.05.G.X	sandflat	Rainy_day	19	16-20	05_May	Spring	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand19.2022.05.G.X3	sand19.2022.05.G.X3	sand19.2022.05.G.X	sandflat	Rainy_day	19	16-20	05_May	Spring	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand19.2022.05.G.Z1	sand19.2022.05.G.Z1	sand19.2022.05.G.Z	sandflat	Rainy_day	19	16-20	05_May	Spring	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand19.2022.05.G.Z2	sand19.2022.05.G.Z2	sand19.2022.05.G.Z	sandflat	Rainy_day	19	16-20	05_May	Spring	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand19.2022.05.G.Z3	sand19.2022.05.G.Z3	sand19.2022.05.G.Z	sandflat	Rainy_day	19	16-20	05_May	Spring	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand19.2022.05.Z.S1	sand19.2022.05.Z.S1	sand19.2022.05.Z.S	sandflat	Rainy_day	19	16-20	05_May	Spring	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand19.2022.05.Z.S2	sand19.2022.05.Z.S2	sand19.2022.05.Z.S	sandflat	Rainy_day	19	16-20	05_May	Spring	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand19.2022.05.Z.S3	sand19.2022.05.Z.S3	sand19.2022.05.Z.S	sandflat	Rainy_day	19	16-20	05_May	Spring	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand19.2022.05.Z.X1	sand19.2022.05.Z.X1	sand19.2022.05.Z.X	sandflat	Rainy_day	19	16-20	05_May	Spring	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand19.2022.05.Z.X2	sand19.2022.05.Z.X2	sand19.2022.05.Z.X	sandflat	Rainy_day	19	16-20	05_May	Spring	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand19.2022.05.Z.X3	sand19.2022.05.Z.X3	sand19.2022.05.Z.X	sandflat	Rainy_day	19	16-20	05_May	Spring	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand19.2022.05.Z.Z1	sand19.2022.05.Z.Z1	sand19.2022.05.Z.Z	sandflat	Rainy_day	19	16-20	05_May	Spring	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand19.2022.05.Z.Z2	sand19.2022.05.Z.Z2	sand19.2022.05.Z.Z	sandflat	Rainy_day	19	16-20	05_May	Spring	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand19.2022.05.Z.Z3	sand19.2022.05.Z.Z3	sand19.2022.05.Z.Z	sandflat	Rainy_day	19	16-20	05_May	Spring	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand20.2022.06.D.S1	sand20.2022.06.D.S1	sand20.2022.06.D.S	sandflat	Cloudy_day	24	21-25	06_Jun	Summer	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand20.2022.06.D.S2	sand20.2022.06.D.S2	sand20.2022.06.D.S	sandflat	Cloudy_day	24	21-25	06_Jun	Summer	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand20.2022.06.D.S3	sand20.2022.06.D.S3	sand20.2022.06.D.S	sandflat	Cloudy_day	24	21-25	06_Jun	Summer	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand20.2022.06.D.X1	sand20.2022.06.D.X1	sand20.2022.06.D.X	sandflat	Cloudy_day	24	21-25	06_Jun	Summer	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand20.2022.06.D.X2	sand20.2022.06.D.X2	sand20.2022.06.D.X	sandflat	Cloudy_day	24	21-25	06_Jun	Summer	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand20.2022.06.D.X3	sand20.2022.06.D.X3	sand20.2022.06.D.X	sandflat	Cloudy_day	24	21-25	06_Jun	Summer	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand20.2022.06.D.Z1	sand20.2022.06.D.Z1	sand20.2022.06.D.Z	sandflat	Cloudy_day	24	21-25	06_Jun	Summer	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand20.2022.06.D.Z2	sand20.2022.06.D.Z2	sand20.2022.06.D.Z	sandflat	Cloudy_day	24	21-25	06_Jun	Summer	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand20.2022.06.D.Z3	sand20.2022.06.D.Z3	sand20.2022.06.D.Z	sandflat	Cloudy_day	24	21-25	06_Jun	Summer	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand20.2022.06.G.S1	sand20.2022.06.G.S1	sand20.2022.06.G.S	sandflat	Cloudy_day	24	21-25	06_Jun	Summer	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand20.2022.06.G.S2	sand20.2022.06.G.S2	sand20.2022.06.G.S	sandflat	Cloudy_day	24	21-25	06_Jun	Summer	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand20.2022.06.G.S3	sand20.2022.06.G.S3	sand20.2022.06.G.S	sandflat	Cloudy_day	24	21-25	06_Jun	Summer	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand20.2022.06.G.X1	sand20.2022.06.G.X1	sand20.2022.06.G.X	sandflat	Cloudy_day	24	21-25	06_Jun	Summer	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand20.2022.06.G.X2	sand20.2022.06.G.X2	sand20.2022.06.G.X	sandflat	Cloudy_day	24	21-25	06_Jun	Summer	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand20.2022.06.G.X3	sand20.2022.06.G.X3	sand20.2022.06.G.X	sandflat	Cloudy_day	24	21-25	06_Jun	Summer	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand20.2022.06.G.Z1	sand20.2022.06.G.Z1	sand20.2022.06.G.Z	sandflat	Cloudy_day	24	21-25	06_Jun	Summer	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand20.2022.06.G.Z2	sand20.2022.06.G.Z2	sand20.2022.06.G.Z	sandflat	Cloudy_day	24	21-25	06_Jun	Summer	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand20.2022.06.G.Z3	sand20.2022.06.G.Z3	sand20.2022.06.G.Z	sandflat	Cloudy_day	24	21-25	06_Jun	Summer	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand20.2022.06.Z.S1	sand20.2022.06.Z.S1	sand20.2022.06.Z.S	sandflat	Cloudy_day	24	21-25	06_Jun	Summer	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand20.2022.06.Z.S2	sand20.2022.06.Z.S2	sand20.2022.06.Z.S	sandflat	Cloudy_day	24	21-25	06_Jun	Summer	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand20.2022.06.Z.S3	sand20.2022.06.Z.S3	sand20.2022.06.Z.S	sandflat	Cloudy_day	24	21-25	06_Jun	Summer	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand20.2022.06.Z.X1	sand20.2022.06.Z.X1	sand20.2022.06.Z.X	sandflat	Cloudy_day	24	21-25	06_Jun	Summer	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand20.2022.06.Z.X2	sand20.2022.06.Z.X2	sand20.2022.06.Z.X	sandflat	Cloudy_day	24	21-25	06_Jun	Summer	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand20.2022.06.Z.X3	sand20.2022.06.Z.X3	sand20.2022.06.Z.X	sandflat	Cloudy_day	24	21-25	06_Jun	Summer	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand20.2022.06.Z.Z1	sand20.2022.06.Z.Z1	sand20.2022.06.Z.Z	sandflat	Cloudy_day	24	21-25	06_Jun	Summer	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand20.2022.06.Z.Z2	sand20.2022.06.Z.Z2	sand20.2022.06.Z.Z	sandflat	Cloudy_day	24	21-25	06_Jun	Summer	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand20.2022.06.Z.Z3	sand20.2022.06.Z.Z3	sand20.2022.06.Z.Z	sandflat	Cloudy_day	24	21-25	06_Jun	Summer	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand21.2022.07.D.S1	sand21.2022.07.D.S1	sand21.2022.07.D.S	sandflat	Sunny_day	30	26-30	07_Jul	Summer	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand21.2022.07.D.S2	sand21.2022.07.D.S2	sand21.2022.07.D.S	sandflat	Sunny_day	30	26-30	07_Jul	Summer	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand21.2022.07.D.S3	sand21.2022.07.D.S3	sand21.2022.07.D.S	sandflat	Sunny_day	30	26-30	07_Jul	Summer	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand21.2022.07.D.X1	sand21.2022.07.D.X1	sand21.2022.07.D.X	sandflat	Sunny_day	30	26-30	07_Jul	Summer	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand21.2022.07.D.X2	sand21.2022.07.D.X2	sand21.2022.07.D.X	sandflat	Sunny_day	30	26-30	07_Jul	Summer	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand21.2022.07.D.X3	sand21.2022.07.D.X3	sand21.2022.07.D.X	sandflat	Sunny_day	30	26-30	07_Jul	Summer	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand21.2022.07.D.Z1	sand21.2022.07.D.Z1	sand21.2022.07.D.Z	sandflat	Sunny_day	30	26-30	07_Jul	Summer	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand21.2022.07.D.Z2	sand21.2022.07.D.Z2	sand21.2022.07.D.Z	sandflat	Sunny_day	30	26-30	07_Jul	Summer	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand21.2022.07.D.Z3	sand21.2022.07.D.Z3	sand21.2022.07.D.Z	sandflat	Sunny_day	30	26-30	07_Jul	Summer	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand21.2022.07.G.S1	sand21.2022.07.G.S1	sand21.2022.07.G.S	sandflat	Sunny_day	30	26-30	07_Jul	Summer	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand21.2022.07.G.S2	sand21.2022.07.G.S2	sand21.2022.07.G.S	sandflat	Sunny_day	30	26-30	07_Jul	Summer	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand21.2022.07.G.S3	sand21.2022.07.G.S3	sand21.2022.07.G.S	sandflat	Sunny_day	30	26-30	07_Jul	Summer	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand21.2022.07.G.X1	sand21.2022.07.G.X1	sand21.2022.07.G.X	sandflat	Sunny_day	30	26-30	07_Jul	Summer	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand21.2022.07.G.X2	sand21.2022.07.G.X2	sand21.2022.07.G.X	sandflat	Sunny_day	30	26-30	07_Jul	Summer	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand21.2022.07.G.X3	sand21.2022.07.G.X3	sand21.2022.07.G.X	sandflat	Sunny_day	30	26-30	07_Jul	Summer	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand21.2022.07.G.Z1	sand21.2022.07.G.Z1	sand21.2022.07.G.Z	sandflat	Sunny_day	30	26-30	07_Jul	Summer	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand21.2022.07.G.Z2	sand21.2022.07.G.Z2	sand21.2022.07.G.Z	sandflat	Sunny_day	30	26-30	07_Jul	Summer	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand21.2022.07.G.Z3	sand21.2022.07.G.Z3	sand21.2022.07.G.Z	sandflat	Sunny_day	30	26-30	07_Jul	Summer	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand21.2022.07.Z.S1	sand21.2022.07.Z.S1	sand21.2022.07.Z.S	sandflat	Sunny_day	30	26-30	07_Jul	Summer	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand21.2022.07.Z.S2	sand21.2022.07.Z.S2	sand21.2022.07.Z.S	sandflat	Sunny_day	30	26-30	07_Jul	Summer	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand21.2022.07.Z.S3	sand21.2022.07.Z.S3	sand21.2022.07.Z.S	sandflat	Sunny_day	30	26-30	07_Jul	Summer	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand21.2022.07.Z.X1	sand21.2022.07.Z.X1	sand21.2022.07.Z.X	sandflat	Sunny_day	30	26-30	07_Jul	Summer	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand21.2022.07.Z.X2	sand21.2022.07.Z.X2	sand21.2022.07.Z.X	sandflat	Sunny_day	30	26-30	07_Jul	Summer	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand21.2022.07.Z.X3	sand21.2022.07.Z.X3	sand21.2022.07.Z.X	sandflat	Sunny_day	30	26-30	07_Jul	Summer	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand21.2022.07.Z.Z1	sand21.2022.07.Z.Z1	sand21.2022.07.Z.Z	sandflat	Sunny_day	30	26-30	07_Jul	Summer	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand21.2022.07.Z.Z2	sand21.2022.07.Z.Z2	sand21.2022.07.Z.Z	sandflat	Sunny_day	30	26-30	07_Jul	Summer	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand21.2022.07.Z.Z3	sand21.2022.07.Z.Z3	sand21.2022.07.Z.Z	sandflat	Sunny_day	30	26-30	07_Jul	Summer	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand22.2022.08.D.S1	sand22.2022.08.D.S1	sand22.2022.08.D.S	sandflat	Sunny_day	33	31-35	08_Aug	Summer	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand22.2022.08.D.S2	sand22.2022.08.D.S2	sand22.2022.08.D.S	sandflat	Sunny_day	33	31-35	08_Aug	Summer	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand22.2022.08.D.S3	sand22.2022.08.D.S3	sand22.2022.08.D.S	sandflat	Sunny_day	33	31-35	08_Aug	Summer	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand22.2022.08.D.X1	sand22.2022.08.D.X1	sand22.2022.08.D.X	sandflat	Sunny_day	33	31-35	08_Aug	Summer	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand22.2022.08.D.X2	sand22.2022.08.D.X2	sand22.2022.08.D.X	sandflat	Sunny_day	33	31-35	08_Aug	Summer	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand22.2022.08.D.X3	sand22.2022.08.D.X3	sand22.2022.08.D.X	sandflat	Sunny_day	33	31-35	08_Aug	Summer	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand22.2022.08.D.Z1	sand22.2022.08.D.Z1	sand22.2022.08.D.Z	sandflat	Sunny_day	33	31-35	08_Aug	Summer	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand22.2022.08.D.Z2	sand22.2022.08.D.Z2	sand22.2022.08.D.Z	sandflat	Sunny_day	33	31-35	08_Aug	Summer	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand22.2022.08.D.Z3	sand22.2022.08.D.Z3	sand22.2022.08.D.Z	sandflat	Sunny_day	33	31-35	08_Aug	Summer	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand22.2022.08.G.S1	sand22.2022.08.G.S1	sand22.2022.08.G.S	sandflat	Sunny_day	33	31-35	08_Aug	Summer	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand22.2022.08.G.S2	sand22.2022.08.G.S2	sand22.2022.08.G.S	sandflat	Sunny_day	33	31-35	08_Aug	Summer	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand22.2022.08.G.S3	sand22.2022.08.G.S3	sand22.2022.08.G.S	sandflat	Sunny_day	33	31-35	08_Aug	Summer	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand22.2022.08.G.X1	sand22.2022.08.G.X1	sand22.2022.08.G.X	sandflat	Sunny_day	33	31-35	08_Aug	Summer	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand22.2022.08.G.X2	sand22.2022.08.G.X2	sand22.2022.08.G.X	sandflat	Sunny_day	33	31-35	08_Aug	Summer	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand22.2022.08.G.X3	sand22.2022.08.G.X3	sand22.2022.08.G.X	sandflat	Sunny_day	33	31-35	08_Aug	Summer	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand22.2022.08.G.Z1	sand22.2022.08.G.Z1	sand22.2022.08.G.Z	sandflat	Sunny_day	33	31-35	08_Aug	Summer	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand22.2022.08.G.Z2	sand22.2022.08.G.Z2	sand22.2022.08.G.Z	sandflat	Sunny_day	33	31-35	08_Aug	Summer	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand22.2022.08.G.Z3	sand22.2022.08.G.Z3	sand22.2022.08.G.Z	sandflat	Sunny_day	33	31-35	08_Aug	Summer	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand22.2022.08.Z.S1	sand22.2022.08.Z.S1	sand22.2022.08.Z.S	sandflat	Sunny_day	33	31-35	08_Aug	Summer	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand22.2022.08.Z.S2	sand22.2022.08.Z.S2	sand22.2022.08.Z.S	sandflat	Sunny_day	33	31-35	08_Aug	Summer	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand22.2022.08.Z.S3	sand22.2022.08.Z.S3	sand22.2022.08.Z.S	sandflat	Sunny_day	33	31-35	08_Aug	Summer	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand22.2022.08.Z.X1	sand22.2022.08.Z.X1	sand22.2022.08.Z.X	sandflat	Sunny_day	33	31-35	08_Aug	Summer	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand22.2022.08.Z.X2	sand22.2022.08.Z.X2	sand22.2022.08.Z.X	sandflat	Sunny_day	33	31-35	08_Aug	Summer	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand22.2022.08.Z.X3	sand22.2022.08.Z.X3	sand22.2022.08.Z.X	sandflat	Sunny_day	33	31-35	08_Aug	Summer	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand22.2022.08.Z.Z1	sand22.2022.08.Z.Z1	sand22.2022.08.Z.Z	sandflat	Sunny_day	33	31-35	08_Aug	Summer	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand22.2022.08.Z.Z2	sand22.2022.08.Z.Z2	sand22.2022.08.Z.Z	sandflat	Sunny_day	33	31-35	08_Aug	Summer	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand22.2022.08.Z.Z3	sand22.2022.08.Z.Z3	sand22.2022.08.Z.Z	sandflat	Sunny_day	33	31-35	08_Aug	Summer	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand23.2022.09.D.S1	sand23.2022.09.D.S1	sand23.2022.09.D.S	sandflat	Cloudy_day	25	21-25	09_Sep	Autumn	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand23.2022.09.D.S2	sand23.2022.09.D.S2	sand23.2022.09.D.S	sandflat	Cloudy_day	25	21-25	09_Sep	Autumn	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand23.2022.09.D.S3	sand23.2022.09.D.S3	sand23.2022.09.D.S	sandflat	Cloudy_day	25	21-25	09_Sep	Autumn	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand23.2022.09.D.X1	sand23.2022.09.D.X1	sand23.2022.09.D.X	sandflat	Cloudy_day	25	21-25	09_Sep	Autumn	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand23.2022.09.D.X2	sand23.2022.09.D.X2	sand23.2022.09.D.X	sandflat	Cloudy_day	25	21-25	09_Sep	Autumn	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand23.2022.09.D.X3	sand23.2022.09.D.X3	sand23.2022.09.D.X	sandflat	Cloudy_day	25	21-25	09_Sep	Autumn	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand23.2022.09.D.Z1	sand23.2022.09.D.Z1	sand23.2022.09.D.Z	sandflat	Cloudy_day	25	21-25	09_Sep	Autumn	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand23.2022.09.D.Z2	sand23.2022.09.D.Z2	sand23.2022.09.D.Z	sandflat	Cloudy_day	25	21-25	09_Sep	Autumn	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand23.2022.09.D.Z3	sand23.2022.09.D.Z3	sand23.2022.09.D.Z	sandflat	Cloudy_day	25	21-25	09_Sep	Autumn	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand23.2022.09.G.S1	sand23.2022.09.G.S1	sand23.2022.09.G.S	sandflat	Cloudy_day	25	21-25	09_Sep	Autumn	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand23.2022.09.G.S2	sand23.2022.09.G.S2	sand23.2022.09.G.S	sandflat	Cloudy_day	25	21-25	09_Sep	Autumn	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand23.2022.09.G.S3	sand23.2022.09.G.S3	sand23.2022.09.G.S	sandflat	Cloudy_day	25	21-25	09_Sep	Autumn	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand23.2022.09.G.X1	sand23.2022.09.G.X1	sand23.2022.09.G.X	sandflat	Cloudy_day	25	21-25	09_Sep	Autumn	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand23.2022.09.G.X2	sand23.2022.09.G.X2	sand23.2022.09.G.X	sandflat	Cloudy_day	25	21-25	09_Sep	Autumn	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand23.2022.09.G.X3	sand23.2022.09.G.X3	sand23.2022.09.G.X	sandflat	Cloudy_day	25	21-25	09_Sep	Autumn	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand23.2022.09.G.Z1	sand23.2022.09.G.Z1	sand23.2022.09.G.Z	sandflat	Cloudy_day	25	21-25	09_Sep	Autumn	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand23.2022.09.G.Z2	sand23.2022.09.G.Z2	sand23.2022.09.G.Z	sandflat	Cloudy_day	25	21-25	09_Sep	Autumn	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand23.2022.09.G.Z3	sand23.2022.09.G.Z3	sand23.2022.09.G.Z	sandflat	Cloudy_day	25	21-25	09_Sep	Autumn	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand23.2022.09.Z.S1	sand23.2022.09.Z.S1	sand23.2022.09.Z.S	sandflat	Cloudy_day	25	21-25	09_Sep	Autumn	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand23.2022.09.Z.S2	sand23.2022.09.Z.S2	sand23.2022.09.Z.S	sandflat	Cloudy_day	25	21-25	09_Sep	Autumn	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand23.2022.09.Z.S3	sand23.2022.09.Z.S3	sand23.2022.09.Z.S	sandflat	Cloudy_day	25	21-25	09_Sep	Autumn	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand23.2022.09.Z.X1	sand23.2022.09.Z.X1	sand23.2022.09.Z.X	sandflat	Cloudy_day	25	21-25	09_Sep	Autumn	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand23.2022.09.Z.X2	sand23.2022.09.Z.X2	sand23.2022.09.Z.X	sandflat	Cloudy_day	25	21-25	09_Sep	Autumn	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand23.2022.09.Z.X3	sand23.2022.09.Z.X3	sand23.2022.09.Z.X	sandflat	Cloudy_day	25	21-25	09_Sep	Autumn	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand23.2022.09.Z.Z1	sand23.2022.09.Z.Z1	sand23.2022.09.Z.Z	sandflat	Cloudy_day	25	21-25	09_Sep	Autumn	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand23.2022.09.Z.Z2	sand23.2022.09.Z.Z2	sand23.2022.09.Z.Z	sandflat	Cloudy_day	25	21-25	09_Sep	Autumn	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand23.2022.09.Z.Z3	sand23.2022.09.Z.Z3	sand23.2022.09.Z.Z	sandflat	Cloudy_day	25	21-25	09_Sep	Autumn	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand24.2022.10.D.S1	sand24.2022.10.D.S1	sand24.2022.10.D.S	sandflat	Cloudy_day	22	21-25	10_Oct	Autumn	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand24.2022.10.D.S2	sand24.2022.10.D.S2	sand24.2022.10.D.S	sandflat	Cloudy_day	22	21-25	10_Oct	Autumn	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand24.2022.10.D.S3	sand24.2022.10.D.S3	sand24.2022.10.D.S	sandflat	Cloudy_day	22	21-25	10_Oct	Autumn	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand24.2022.10.D.X1	sand24.2022.10.D.X1	sand24.2022.10.D.X	sandflat	Cloudy_day	22	21-25	10_Oct	Autumn	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand24.2022.10.D.X2	sand24.2022.10.D.X2	sand24.2022.10.D.X	sandflat	Cloudy_day	22	21-25	10_Oct	Autumn	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand24.2022.10.D.X3	sand24.2022.10.D.X3	sand24.2022.10.D.X	sandflat	Cloudy_day	22	21-25	10_Oct	Autumn	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand24.2022.10.D.Z1	sand24.2022.10.D.Z1	sand24.2022.10.D.Z	sandflat	Cloudy_day	22	21-25	10_Oct	Autumn	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand24.2022.10.D.Z2	sand24.2022.10.D.Z2	sand24.2022.10.D.Z	sandflat	Cloudy_day	22	21-25	10_Oct	Autumn	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand24.2022.10.D.Z3	sand24.2022.10.D.Z3	sand24.2022.10.D.Z	sandflat	Cloudy_day	22	21-25	10_Oct	Autumn	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand24.2022.10.G.S1	sand24.2022.10.G.S1	sand24.2022.10.G.S	sandflat	Cloudy_day	22	21-25	10_Oct	Autumn	1_5cm	High_tide_level	16s	sand_High_1_5cm
